angDist_1,_RAJ2000_1,_DEJ2000_1,KIC_1,Kpmag_1,Q_1,Teff_1,E_Teff_1,e_Teff_1a,logg_1,E_logg_1,e_logg_1a,Mass_1,E_Mass_1,e_Mass_1a,Prot_1,E_Prot_1,Sph_1,E_Sph_1,Fl1_1,DMK_1,Fl2_1,Fl3_1,Fl4_1,Fl5_1,M17_1,Simbad_1,_RA_1,_DE_1,_RAJ2000_1a,_DEJ2000_1a,LAMOST,rmag,imag,zmag,SpT_1,Var,K,m_LAMOST,EWHa,ActHa,EWHb,ActHb,EWHg,ActHg,EWHd,ActHd,EWCaH,ActCaH,EWCaK,ActCaK,EWCa84,ActCa84,EWCa85,ActCa85,EWCa86,ActCa86,EWHeI,ActHeI,_RA_1a,_DE_1a,angDist_2,_RAJ2000_2,_DEJ2000_2,KIC_2,Kpmag_2,Q_2,Teff_2,E_Teff_2,e_Teff_2a,logg_2,E_logg_2,e_logg_2a,Mass_2,E_Mass_2,e_Mass_2a,Prot_2,E_Prot_2,Sph_2,E_Sph_2,Fl1_2,DMK_2,Fl2_2,Fl3_2,Fl4_2,Fl5_2,M17_2,Simbad_2,_RA_2,_DE_2,_RAJ2000_2a,_DEJ2000_2a,OT,Name,RAJ2000,DEJ2000,CaH2,CaH3,TiO5,SNR,SpT_2,Gmag,Ksmag,W2mag,E(B-V),Dist,RVel,[M/H],Cl,MCat,Gaia,WISEA,2M,Separation
0.097997,282.22049,41.47493,6099785,13.227," 0-16",3510,45,45,4.92,0.036,0.036,0.348,0.038,0.041,40.7,3.13,2843.7,68.1,,,,,,0,M17,Simbad,282.22049,41.47493,282.2204583,41.4749167,J184852.91+412829.7,,,,M1,,1,1,-0.162,N,-0.017,N,-0.152,N,0.193,N,-1.734,N,-2.88,N,-0.403,N,-1.201,N,-1.011,N,-0.342,N,282.22046,41.47492,0.0,282.22049,41.47493,6099785,13.227," 0-16",3510,45,45,4.92,0.036,0.036,0.348,0.038,0.041,40.7,3.13,2843.7,68.1,,,,,,0,M17,Simbad,282.22049,41.47493,282.22049,41.47493,D,J184852.91+412829.7,282.22049,41.47493,0.602,0.804,0.635,84.1,dMp1.5,13.179,9.918,9.686,0.0,70,-10,,m,0,Gaia,WISEA,2M,0.0
0.581023,297.86111,49.4146611,11521274,14.449," 1-17",3482,45,45,4.904,0.035,0.031,0.358,0.038,0.041,18.6,1.31,1932.4,62.7,,,0,0,,0,M17,Simbad,297.86111,49.41466,297.861125,49.4145,J195126.67+492452.2,,,,M2,,1,1,0.142,N,-0.014,N,0.878,N,2.064,N,-4.71,N,0.582,N,-0.427,N,-1.112,N,-0.849,N,-0.163,N,297.86112,49.4145,0.548031,297.86111,49.4146611,11521274,14.449," 1-17",3482,45,45,4.904,0.035,0.031,0.358,0.038,0.041,18.6,1.31,1932.4,62.7,,,0,0,,0,M17,Simbad,297.86111,49.41466,297.86115,49.41451111,D,J195126.67+492452.2,297.86115,49.414511,0.582,0.788,0.624,50.9,dMs1.5,14.367,11.078,10.771,0.03,167,-21,,m,0,Gaia,WISEA,2M,0.0
0.047529,284.48343,49.5996211,11547197,16.545," 9- 9",3893,86,86,4.689,0.039,0.015,0.561,0.032,0.029,28.78,2.49,2473.4,165.5,,,0,0,,0,M17,Simbad,284.48343,49.59962,284.4834167,49.5996111,J185756.02+493558.6,,,,M0,,1,1,-0.268,N,0.161,N,-0.373,N,-0.77,N,-7.402,N,-4.646,N,-0.449,N,-1.352,N,-1.216,N,0.197,N,284.48342,49.59961,3.6E-5,284.48343,49.5996211,11547197,16.545," 9- 9",3893,86,86,4.689,0.039,0.015,0.561,0.032,0.029,28.78,2.49,2473.4,165.5,,,0,0,,0,M17,Simbad,284.48343,49.59962,284.48343,49.59962111,D,J185756.02+493558.6,284.48343,49.599621,0.78,0.9,0.844,56.9,dKp7.5,16.526,13.565,13.523,0.03,471,19,,m,0,Gaia,WISEA,2M,0.0
0.085296,285.2139,41.4499589,6105994,15.942," 1-16",3517,42,47,4.888,0.033,0.033,0.381,0.035,0.039,44.85,4.41,1918.5,54.9,,,0,0,,0,M17,Simbad,285.2139,41.44996,285.213875,41.4499444,J190051.33+412659.8,,,,M1,,1,1,0.063,N,0.208,N,-0.22,N,-1.257,N,-1.798,N,-1.916,N,-0.191,N,-1.024,N,-0.739,N,-0.162,N,285.21387,41.44994,3.6E-5,285.2139,41.4499589,6105994,15.942," 1-16",3517,42,47,4.888,0.033,0.033,0.381,0.035,0.039,44.85,4.41,1918.5,54.9,,,0,0,,0,M17,Simbad,285.2139,41.44996,285.2139,41.44995889,D,J190051.33+412659.8,285.2139,41.449959,0.636,0.836,0.64,96.7,dMr1.0,15.855,12.585,12.429,0.02,262,-80,,m,0,Gaia,WISEA,2M,0.0
0.06755,285.87592,41.4088519,6107421,15.907," 1-16",3671,65,73,4.805,0.042,0.035,0.474,0.03,0.045,37.97,3.76,1326.1,43.8,,,0,0,,2,M17,Simbad,285.87592,41.40885,285.8759167,41.4088333,J190330.22+412431.8,,,,M0,,1,1,-0.165,N,0.097,N,-0.258,N,-0.293,N,-2.293,N,-1.03,N,-0.332,N,-1.268,N,-0.845,N,-0.227,N,285.87592,41.40883,1.44E-4,285.87592,41.4088519,6107421,15.907," 1-16",3671,65,73,4.805,0.042,0.035,0.474,0.03,0.045,37.97,3.76,1326.1,43.8,,,0,0,,2,M17,Simbad,285.87592,41.40885,285.87592,41.40885194,D,J190330.22+412431.8,285.87592,41.408852,0.683,0.855,0.694,83.8,dMr0.5,15.808,12.691,12.543,0.03,303,-79,,m,0,Gaia,WISEA,2M,0.0
0.054536,288.85648,49.5093689,11553806,14.678," 1-17",3448,44,41,4.924,0.048,0.032,0.327,0.041,0.041,24.03,1.68,2412.8,68.4,,,0,0,,0,M17,Simbad,288.85648,49.50937,288.8565,49.5093611,J191525.56+493033.7,15.12,14.11,,M2,,0,1,-0.077,N,-0.093,N,0.329,N,-0.295,N,-0.873,N,-1.961,N,-0.36,N,-1.127,N,-0.917,N,-0.471,N,288.8565,49.50936,3.6E-5,288.85648,49.5093689,11553806,14.678," 1-17",3448,44,41,4.924,0.048,0.032,0.327,0.041,0.041,24.03,1.68,2412.8,68.4,,,0,0,,0,M17,Simbad,288.85648,49.50937,288.85648,49.50936889,D,J191525.55+493033.7,288.85648,49.509369,0.591,0.803,0.62,211.3,dMs1.5,14.63,11.295,11.113,0.01,131,-21,,m,0,Gaia,WISEA,2M,0.0
0.060506,291.63998,49.5943981,11558721,15.364," 1-17",3291,44,34,5.023,0.045,0.041,0.217,0.041,0.027,61.69,4.9,2360.4,43.7,,,0,0,,0,M17,Simbad,291.63998,49.5944,291.6399583,49.5943889,J192633.59+493539.8,,,,M3,,1,1,-0.023,N,-0.568,N,0.205,N,1.272,N,14.574,N,4.077,N,0.244,N,-0.963,N,-0.906,N,-0.865,N,291.63996,49.59439,1.44E-4,291.63998,49.5943981,11558721,15.364," 1-17",3291,44,34,5.023,0.045,0.041,0.217,0.041,0.027,61.69,4.9,2360.4,43.7,,,0,0,,0,M17,Simbad,291.63998,49.5944,291.63998,49.59439806,D,J192633.59+493539.8,291.63998,49.594398,0.553,0.79,0.542,62.4,dMr2.5,15.27,11.77,11.506,0.01,173,-39,,m,0,Gaia,WISEA,2M,0.0
0.059706,292.28564,41.4969289,6125019,14.418," 1-17",3746,74,74,4.775,0.048,0.028,0.48,0.034,0.038,15.85,1.1,536.8,23.0,,,,,,0,M17,Simbad,292.28564,41.49693,292.285625,41.4969167,J192908.55+412948.9,,,,M0,,1,1,-0.968,N,-0.281,N,-1.477,N,1.678,N,-1.682,N,2.792,N,-0.796,N,-1.416,N,-1.127,N,-0.084,N,292.28562,41.49692,0.978233,292.28564,41.4969289,6125019,14.418," 1-17",3746,74,74,4.775,0.048,0.028,0.48,0.034,0.038,15.85,1.1,536.8,23.0,,,,,,0,M17,Simbad,292.28564,41.49693,292.28536,41.49675611,D,J192908.48+412948.3,292.28536,41.496756,0.754,0.875,0.786,84.2,dMs0.0,14.366,11.348,11.212,0.02,153,3,,m,0,Gaia,WISEA,2M,0.0
0.082354,294.44299,49.53051,11564319,15.296," 1-17",3696,92,92,4.777,0.054,0.036,0.479,0.039,0.044,25.58,2.23,1635.6,49.2,,,0,0,,0,M17,Simbad,294.44299,49.53051,294.4429583,49.5305,J193746.31+493149.8,,,,M0,,1,1,-0.177,N,-0.221,N,-0.153,N,-1.219,N,-1.746,N,-0.825,N,0.007,N,-1.368,N,-1.168,N,-0.25,N,294.44296,49.5305,0.0,294.44299,49.53051,11564319,15.296," 1-17",3696,92,92,4.777,0.054,0.036,0.479,0.039,0.044,25.58,2.23,1635.6,49.2,,,0,0,,0,M17,Simbad,294.44299,49.53051,294.44299,49.53051,D,J193746.31+493149.8,294.44299,49.53051,0.675,0.842,0.697,80.2,dMs0.5,15.214,12.15,12.086,0.03,270,-9,,m,0,Gaia,WISEA,2M,0.0
0.089527,286.60358,49.6532519,11601794,15.31," 1-17",3624,58,65,4.848,0.044,0.036,0.425,0.036,0.044,18.99,1.5,3208.4,109.6,,,0,0,,0,M17,Simbad,286.60358,49.65325,286.6035417,49.65325,J190624.85+493911.7,,,,M1,,1,1,-0.13,N,0.034,N,0.207,N,-0.292,N,0.607,N,-1.314,N,-0.019,N,-1.226,N,-0.968,N,-0.371,N,286.60354,49.65325,1.44E-4,286.60358,49.6532519,11601794,15.31," 1-17",3624,58,65,4.848,0.044,0.036,0.425,0.036,0.044,18.99,1.5,3208.4,109.6,,,0,0,,0,M17,Simbad,286.60358,49.65325,286.60358,49.65325194,D,J190624.85+493911.7,286.60358,49.653252,0.648,0.823,0.69,128.6,dMs1.0,15.264,12.139,11.949,0.02,211,-8,,m,0,Gaia,WISEA,2M,0.0
0.09738,288.77084,49.6527211,11605179,16.035," 9- 9",3537,63,56,4.897,0.044,0.036,0.37,0.04,0.049,39.86,4.07,2549.1,154.9,,,0,0,,2,M17,Simbad,288.77084,49.65272,288.7708333,49.6526944,J191505.00+493909.7,,,,M1,,1,1,-0.117,N,-0.085,N,-0.604,N,-0.068,N,2.003,N,-2.651,N,-0.577,N,-1.081,N,-0.938,N,-0.606,N,288.77083,49.65269,3.6E-5,288.77084,49.6527211,11605179,16.035," 9- 9",3537,63,56,4.897,0.044,0.036,0.37,0.04,0.049,39.86,4.07,2549.1,154.9,,,0,0,,2,M17,Simbad,288.77084,49.65272,288.77084,49.65272111,D,J191505.00+493909.7,288.77084,49.652721,0.644,0.835,0.684,84.7,dMs1.0,16.035,12.784,12.52,0.02,289,-48,,m,0,Gaia,WISEA,2M,0.0
0.045373,291.97055,49.6411781,11610915,16.734," 5- 5",3952,142,142,4.712,0.045,0.04,0.59,0.043,0.068,21.07,1.52,1372.0,1372.0,,,0,0,,0,M17,Simbad,291.97055,49.64118,291.9705417,49.6411667,J192752.93+493828.2,,,,M0,,1,1,-0.192,N,0.191,N,-0.71,N,-2.61,N,4.823,N,-4.657,N,-1.344,N,-1.6,N,-1.45,N,-0.458,N,291.97054,49.64117,1.44E-4,291.97055,49.6411781,11610915,16.734," 5- 5",3952,142,142,4.712,0.045,0.04,0.59,0.043,0.068,21.07,1.52,1372.0,1372.0,,,0,0,,0,M17,Simbad,291.97055,49.64118,291.97055,49.64117806,D,J192752.93+493828.2,291.97055,49.641178,0.771,0.887,0.821,49.6,dKs7.5,16.617,13.798,13.669,0.02,779,-5,,m,0,Gaia,WISEA,2M,0.0
0.088828,292.75562,49.6789511,11612409,14.061," 1-17",3662,58,65,4.82,0.042,0.032,0.444,0.032,0.035,17.71,1.13,1981.9,64.7,,,0,0,,0,M17,Simbad,292.75562,49.67895,292.7555833,49.6789444,J193101.34+494044.2,,,,M0,,1,1,-0.165,N,-0.103,N,0.067,N,-0.673,N,-1.226,N,-1.976,N,-0.49,N,-1.38,N,-1.142,N,-0.384,N,292.75558,49.67894,3.6E-5,292.75562,49.6789511,11612409,14.061," 1-17",3662,58,65,4.82,0.042,0.032,0.444,0.032,0.035,17.71,1.13,1981.9,64.7,,,0,0,,0,M17,Simbad,292.75562,49.67895,292.75562,49.67895111,D,J193101.34+494044.2,292.75562,49.678951,0.671,0.838,0.712,278.4,dMs0.5,13.994,10.876,10.757,0.02,171,-9,,m,0,Gaia,WISEA,2M,0.0
0.105886,294.28204,49.6070139,11615539,13.488," 0-17",3766,120,147,4.749,0.097,0.045,0.53,0.053,0.098,45.79,5.19,610.8,13.6,,,,,,0,M17,Simbad,294.28204,49.60701,294.282,49.607,J193707.68+493625.2,,,,M0,,1,2,-0.143,N,0.112,N,-0.221,N,-1.092,N,-2.198,N,-0.346,N,-0.275,N,-1.263,N,-0.98,N,0.121,N,294.282,49.607,0.105886,294.28204,49.6070139,11615539,13.488," 0-17",3766,120,147,4.749,0.097,0.045,0.53,0.053,0.098,45.79,5.19,610.8,13.6,,,,,,0,M17,Simbad,294.28204,49.60701,294.282,49.607,D,J193707.68+493625.2,294.282,49.607,0.706,0.871,0.725,117.3,dMr0.5,13.32,10.281,10.086,0.01,118,-68,,m,0,Gaia,WISEA,2M,0.0
0.00504,297.34525,49.6209181,11623265,13.778," 1-17",4143,111,136,4.669,0.063,0.027,0.564,0.062,0.057,28.98,2.33,4513.1,110.2,,,0,0,,0,M17,Simbad,297.34525,49.62092,297.34525,49.6209167,J194922.86+493715.3,,,,M0,,1,1,-0.365,N,-0.34,N,-0.199,N,-0.826,N,-2.108,N,-3.565,N,-0.494,N,-1.537,N,-1.213,N,-0.443,N,297.34525,49.62092,0.004176,297.34525,49.6209181,11623265,13.778," 1-17",4143,111,136,4.669,0.063,0.027,0.564,0.062,0.057,28.98,2.33,4513.1,110.2,,,0,0,,0,M17,Simbad,297.34525,49.62092,297.34525,49.62091694,D,J194922.86+493715.3,297.34525,49.620917,0.825,0.909,0.895,91.2,dKs7.0,13.67,11.006,10.988,0.03,188,-20,,m,0,Gaia,WISEA,2M,0.0
0.30016,286.54175,49.72731,11653019,15.664," 2- 3",3315,59,46,5.004,0.055,0.05,0.233,0.057,0.038,42.72,3.02,2160.6,94.7,,,0,0,,0,M17,Simbad,286.54175,49.72731,286.5417917,49.7273889,J190610.03+494338.6,16.11,14.92,,M2,,1,1,-0.083,N,-0.05,N,0.354,N,0.264,N,-0.69,N,-2.62,N,-0.319,N,-0.873,N,-0.755,N,0.002,N,286.54179,49.72739,0.358299,286.54175,49.72731,11653019,15.664," 2- 3",3315,59,46,5.004,0.055,0.05,0.233,0.057,0.038,42.72,3.02,2160.6,94.7,,,0,0,,0,M17,Simbad,286.54175,49.72731,286.54179,49.72740611,D,J190610.03+494338.6,286.54179,49.727406,0.549,0.784,0.546,108.2,dMr2.5,15.596,12.038,11.792,0.02,164,-24,,m,0,Gaia,WISEA,2M,0.0
0.093259,286.73395,49.7089311,11653259,15.735," 1-17",3544,42,47,4.984,0.032,0.056,0.32,0.036,0.044,29.79,2.3,1910.1,63.2,,,0,0,,0,M17,Simbad,286.73395,49.70893,286.7339167,49.7089167,J190656.14+494232.1,,,,M0,,1,1,-0.13,N,-0.003,N,0.396,N,-0.333,N,-2.592,N,-4.159,N,-0.036,N,-1.275,N,-1.031,N,-0.263,N,286.73392,49.70892,3.6E-5,286.73395,49.7089311,11653259,15.735," 1-17",3544,42,47,4.984,0.032,0.056,0.32,0.036,0.044,29.79,2.3,1910.1,63.2,,,0,0,,0,M17,Simbad,286.73395,49.70893,286.73395,49.70893111,D,J190656.14+494232.1,286.73395,49.708931,0.663,0.835,0.712,126.6,dMp1.0,15.635,12.541,12.338,0.02,229,-1,,m,0,Gaia,WISEA,2M,0.0
0.102104,288.46411,49.7050781,11655859,15.132," 1-17",3740,60,60,4.755,0.039,0.021,0.496,0.027,0.027,40.7,3.51,2448.2,54.6,,,0,0,,0,M17,Simbad,288.46411,49.70508,288.4640833,49.7050556,J191351.38+494218.2,,,,M0,,1,1,-0.092,N,0.127,N,-0.396,N,-0.78,N,-2.438,N,-4.653,N,-0.437,N,-1.032,N,-0.661,N,-0.408,N,288.46408,49.70506,1.44E-4,288.46411,49.7050781,11655859,15.132," 1-17",3740,60,60,4.755,0.039,0.021,0.496,0.027,0.027,40.7,3.51,2448.2,54.6,,,0,0,,0,M17,Simbad,288.46411,49.70508,288.46411,49.70507806,D,J191351.38+494218.2,288.46411,49.705078,0.69,0.854,0.699,65.2,dMr0.5,15.047,11.946,11.869,0.02,266,-114,,m,0,Gaia,WISEA,2M,0.0
0.052984,288.75235,49.7118989,11656398,13.594," 0-17",3900,62,70,4.727,0.022,0.027,0.555,0.023,0.031,33.29,2.27,2215.6,51.7,,,0,0,,0,M17,Simbad,288.75235,49.7119,288.7523333,49.7118889,J191500.56+494242.8,,,,M0,,1,2,-0.189,N,-0.286,N,0.644,N,0.68,N,-2.218,N,3.969,N,-0.46,N,-1.214,N,-0.969,N,-0.18,N,288.75233,49.71189,0.058874,288.75235,49.7118989,11656398,13.594," 0-17",3900,62,70,4.727,0.022,0.027,0.555,0.023,0.031,33.29,2.27,2215.6,51.7,,,0,0,,0,M17,Simbad,288.75235,49.7119,288.75233,49.71188889,D,J191500.55+494242.8,288.75233,49.711889,0.781,0.893,0.824,180.5,dKp7.5,13.525,10.613,10.481,0.01,112,-15,,m,0,Gaia,WISEA,2M,0.0
0.088142,289.23077,49.7746319,11657256,15.473," 1-17",3348,55,45,4.972,0.045,0.05,0.263,0.055,0.037,47.08,3.21,5163.0,102.7,,,,,,0,M17,Simbad,289.23077,49.77463,289.23075,49.7746111,J191655.38+494628.6,,,,M3,,1,1,-0.069,N,-0.277,N,0.388,N,-0.281,N,-1.842,N,-1.661,N,-0.155,N,-0.789,N,-0.766,N,-0.45,N,289.23075,49.77461,1.44E-4,289.23077,49.7746319,11657256,15.473," 1-17",3348,55,45,4.972,0.045,0.05,0.263,0.055,0.037,47.08,3.21,5163.0,102.7,,,,,,0,M17,Simbad,289.23077,49.77463,289.23077,49.77463194,D,J191655.38+494628.6,289.23077,49.774632,0.553,0.789,0.54,122.4,dMr2.5,15.53,11.828,11.553,0.01,184,-29,,m,0,Gaia,WISEA,2M,0.0
0.159224,296.97833,41.5917281,6224062,14.454," 1-17",3707,50,55,4.794,0.039,0.024,0.464,0.029,0.029,8.5,0.6,5784.6,261.7,,,0,0,,0,M17,Simbad,296.97833,41.59173,296.9782917,41.5916944,J194754.79+413530.1,,,,M0,,1,1,0.723,N,0.263,N,4.466,N,-1.631,N,6.016,N,12.259,N,-0.14,N,-1.021,N,-0.982,N,-0.53,N,296.97829,41.59169,0.022176,296.97833,41.5917281,6224062,14.454," 1-17",3707,50,55,4.794,0.039,0.024,0.464,0.029,0.029,8.5,0.6,5784.6,261.7,,,0,0,,0,M17,Simbad,296.97833,41.59173,296.97833,41.59172194,D,J194754.79+413530.1,296.97833,41.591722,0.705,0.867,0.779,28.1,dMp0.5,14.363,11.348,11.195,0.03,152,-7,,m,1,Gaia,WISEA,2M,0.0
0.094283,295.62799,49.7095719,11669367,14.041," 6- 9",3566,113,125,4.868,0.12,0.08,0.394,0.079,0.118,40.42,3.79,1278.4,36.9,,,0,0,,0,M17,Simbad,295.62799,49.70957,295.6279583,49.7095556,J194230.71+494234.4,,,,M1,,1,1,-0.14,N,-0.052,N,0.152,N,-0.711,N,-1.326,N,-1.962,N,-0.189,N,-1.123,N,-0.767,N,-0.403,N,295.62796,49.70956,1.44E-4,295.62799,49.7095719,11669367,14.041," 6- 9",3566,113,125,4.868,0.12,0.08,0.394,0.079,0.118,40.42,3.79,1278.4,36.9,,,0,0,,0,M17,Simbad,295.62799,49.70957,295.62799,49.70957194,D,J194230.71+494234.4,295.62799,49.709572,0.661,0.835,0.694,310.8,dMs1.0,13.314,10.141,10.0,0.01,88,-61,,m,0,Gaia,WISEA,2M,0.0
0.089212,296.70416,49.7389411,11672056,13.585," 0-17",3820,120,147,4.682,0.07,0.025,0.582,0.045,0.067,35.43,2.49,4231.2,93.4,,,0,0,,0,M17,Simbad,296.70416,49.73894,296.7041667,49.7389167,J194649.00+494420.1,,,,M2,,1,1,-0.092,N,0.183,N,0.116,N,-0.602,N,-1.617,N,-2.554,N,-0.278,N,-1.024,N,-0.809,N,1.88,Y,296.70417,49.73892,0.025341,296.70416,49.7389411,11672056,13.585," 0-17",3820,120,147,4.682,0.07,0.025,0.582,0.045,0.067,35.43,2.49,4231.2,93.4,,,0,0,,0,M17,Simbad,296.70416,49.73894,296.70417,49.73894389,D,J194649.00+494420.1,296.70417,49.738944,0.578,0.794,0.616,142.3,dMs1.5,13.535,10.192,10.046,0.01,88,-13,,m,0,Gaia,WISEA,2M,0.0
0.089073,297.81277,49.75116,11674867,13.645," 1-17",3474,46,46,4.927,0.044,0.04,0.35,0.036,0.045,41.84,3.09,3453.8,70.6,,,0,0,,0,M17,Simbad,297.81277,49.75116,297.81275,49.7511389,J195115.06+494504.1,,,,M1,,1,1,0.014,N,-0.047,N,0.057,N,-0.339,N,-5.176,N,-6.553,N,-0.182,N,-0.986,N,-0.643,N,-0.408,N,297.81275,49.75114,0.0,297.81277,49.75116,11674867,13.645," 1-17",3474,46,46,4.927,0.044,0.04,0.35,0.036,0.045,41.84,3.09,3453.8,70.6,,,0,0,,0,M17,Simbad,297.81277,49.75116,297.81277,49.75116,D,J195115.06+494504.1,297.81277,49.75116,0.619,0.82,0.621,63.0,dMr1.0,13.575,10.305,10.08,0.01,82,-75,,m,0,Gaia,WISEA,2M,0.0
0.036801,290.46014,49.8330311,11710354,15.289," 1-17",3665,65,80,4.831,0.055,0.049,0.45,0.043,0.058,37.71,3.12,2067.6,49.5,,,0,0,,0,M17,Simbad,290.46014,49.83303,290.460125,49.8330278,J192150.43+494958.9,,,,M0,,1,1,-0.272,N,-0.156,N,-0.082,N,-0.636,N,-1.902,N,-1.981,N,-0.62,N,-1.419,N,-1.24,N,-0.208,N,290.46012,49.83303,3.6E-5,290.46014,49.8330311,11710354,15.289," 1-17",3665,65,80,4.831,0.055,0.049,0.45,0.043,0.058,37.71,3.12,2067.6,49.5,,,0,0,,0,M17,Simbad,290.46014,49.83303,290.46014,49.83303111,D,J192150.43+494958.9,290.46014,49.833031,0.683,0.855,0.721,178.5,dMs0.5,15.238,12.13,12.051,0.02,268,10,,m,0,Gaia,WISEA,2M,0.0
0.098034,292.0043,49.82011,11713042,14.753," 1-17",3701,58,66,4.828,0.042,0.035,0.443,0.032,0.039,24.36,2.0,217.5,11.3,,,0,0,,0,M17,Simbad,292.0043,49.82011,292.0042917,49.8200833,J192801.03+494912.3,,,,M0,,1,1,-0.207,N,0.108,N,-0.078,N,-1.091,N,-4.321,N,0.013,N,-0.495,N,-1.253,N,-1.107,N,-0.156,N,292.00429,49.82008,0.0,292.0043,49.82011,11713042,14.753," 1-17",3701,58,66,4.828,0.042,0.035,0.443,0.032,0.039,24.36,2.0,217.5,11.3,,,0,0,,0,M17,Simbad,292.0043,49.82011,292.0043,49.82011,D,J192801.03+494912.3,292.0043,49.82011,0.732,0.87,0.78,68.3,dMp0.0,14.713,11.688,11.539,0.01,225,-5,,m,0,Gaia,WISEA,2M,0.0
0.022198,292.67184,49.85181,11714250,13.646," 1-17",3662,132,132,4.693,0.08,0.02,0.558,0.036,0.072,47.08,3.26,4914.3,93.8,,,0,0,,0,M17,Simbad,292.67184,49.85181,292.6718333,49.8518056,J193041.24+495106.5,,,,M3,,1,1,-0.038,N,-0.048,N,0.869,N,-0.112,N,-1.282,N,0.836,N,-0.097,N,-0.722,N,-0.527,N,3.911,Y,292.67183,49.85181,0.0,292.67184,49.85181,11714250,13.646," 1-17",3662,132,132,4.693,0.08,0.02,0.558,0.036,0.072,47.08,3.26,4914.3,93.8,,,0,0,,0,M17,Simbad,292.67184,49.85181,292.67184,49.85181,D,J193041.24+495106.5,292.67184,49.85181,0.567,0.794,0.565,123.3,dMr2.0,13.64,10.056,9.856,0.0,70,-58,,m,0,Gaia,WISEA,2M,0.0
0.089669,298.36966,41.67408,6310128,13.122," 0-17",4065,127,159,4.659,0.064,0.024,0.586,0.054,0.066,27.42,1.93,1049.7,27.9,,,,,,0,M17,Simbad,298.36966,41.67408,298.3696667,41.6740556,J195328.72+414026.6,,,,M0,,1,2,-0.594,N,-0.407,N,-0.188,N,-1.211,N,27.843,N,-0.407,N,-0.551,N,-1.552,N,-1.311,N,-0.032,N,298.36967,41.67406,0.0,298.36966,41.67408,6310128,13.122," 0-17",4065,127,159,4.659,0.064,0.024,0.586,0.054,0.066,27.42,1.93,1049.7,27.9,,,,,,0,M17,Simbad,298.36966,41.67408,298.36966,41.67408,D,J195328.71+414026.6,298.36966,41.67408,0.806,0.903,0.853,186.6,dKs7.5,,,,,,2,,u,0,Gaia,WISEA,2M,0.0
0.090186,298.9556,41.6744611,6312858,13.59," 0-17",4298,129,129,4.603,0.052,0.017,0.668,0.052,0.052,43.62,7.79,891.9,19.5,,,0,0,,0,M17,Simbad,298.9556,41.67446,298.955625,41.6744444,J195549.35+414028.0,,,,M0,,1,1,-0.274,N,0.245,N,1.055,Y,-2.395,N,-10.564,N,-7.817,N,-0.677,N,-1.69,N,-1.455,N,-0.044,N,298.95562,41.67444,3.6E-5,298.9556,41.6744611,6312858,13.59," 0-17",4298,129,129,4.603,0.052,0.017,0.668,0.052,0.052,43.62,7.79,891.9,19.5,,,0,0,,0,M17,Simbad,298.9556,41.67446,298.9556,41.67446111,D,J195549.34+414028.0,298.9556,41.674461,0.853,0.934,0.855,131.1,dKs7.0,13.349,10.767,10.747,0.08,158,18,,m,0,Gaia,WISEA,2M,0.0
0.078938,292.23621,49.9120219,11763820,13.063," 0-17",3473,69,76,4.88,0.06,0.045,0.377,0.055,0.068,48.06,3.69,825.9,16.9,,,0,0,,0,M17,Simbad,292.23621,49.91202,292.2362083,49.912,J192856.69+495443.2,,,,M2,,1,2,-0.09,N,-0.249,N,-0.012,N,-0.94,N,-2.32,N,-1.43,N,-0.432,N,-1.054,N,-0.979,N,-0.407,N,292.23621,49.912,1.44E-4,292.23621,49.9120219,11763820,13.063," 0-17",3473,69,76,4.88,0.06,0.045,0.377,0.055,0.068,48.06,3.69,825.9,16.9,,,0,0,,0,M17,Simbad,292.23621,49.91202,292.23621,49.91202194,D,J192856.69+495443.2,292.23621,49.912022,0.58,0.79,0.635,247.7,dMs1.5,13.038,9.736,9.416,0.0,63,5,,m,0,Gaia,WISEA,2M,0.0
0.078201,284.61215,41.7923511,6345835,11.986," 0-16",3703,116,155,4.762,0.097,0.045,0.52,0.048,0.104,32.16,3.34,1034.9,29.8,,,,,,0,M17,Simbad,284.61215,41.79235,284.6121667,41.7923333,J185826.92+414732.4,,,,M0,,1,2,-0.322,N,-0.033,N,-0.091,N,-0.937,N,-2.284,N,-2.958,N,-0.538,N,-1.371,N,-1.197,N,-0.051,N,284.61217,41.79233,0.165025,284.61215,41.7923511,6345835,11.986," 0-16",3703,116,155,4.762,0.097,0.045,0.52,0.048,0.104,32.16,3.34,1034.9,29.8,,,,,,0,M17,Simbad,284.61215,41.79235,284.61221,41.79236111,D,J185826.92+414732.4,284.61221,41.792361,0.795,0.902,0.841,389.0,dKs7.5,12.102,8.741,8.598,0.0,67,16,,m,0,Gaia,WISEA,2M,0.0
