angDist,_RAJ2000,_DEJ2000,KIC,Kpmag,Q,Teff,E_Teff,e_Teff,logg,E_logg,e_logg,Mass,E_Mass,e_Mass,Prot,E_Prot,Sph,E_Sph,Fl1,DMK,Fl2,Fl3,Fl4,Fl5,M17,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,OT,Name,RAJ2000,DEJ2000,CaH2,CaH3,TiO5,SNR,SpT,Gmag,Ksmag,W2mag,E(B-V),Dist,RVel,[M/H],Cl,MCat,Gaia,WISEA,2M
0.000036,299.31833,47.8018611,10622511,13.226," 0-17",3750,117,143,4.707,0.084,0.03,0.551,0.045,0.083,17.48,1.57,2242.5,76.8,,,,,,0,M17,Simbad,299.31833,47.80186,299.31833,47.80186111,D,J195716.39+474806.6,299.31833,47.801861,0.637,0.82,0.676,214.2,dMs1.0,13.579,10.024,9.801,0.01,132,-9,,m,0,Gaia,WISEA,2M
0.000144,282.6889,47.9719119,10647081,12.253," 0-17",3396,102,112,4.876,0.117,0.063,0.378,0.071,0.131,67.97,5.34,2973.5,47.1,,,0,0,,0,M17,Simbad,282.6889,47.97191,282.6889,47.97191194,D,J185045.33+475818.8,282.6889,47.971912,0.535,0.779,0.524,201.1,dMr2.5,,,,,,-85,,u,0,Gaia,WISEA,2M
0.000144,286.34344,47.9611281,10653560,16.084,15-15,3888,122,136,4.634,0.072,0.016,0.627,0.032,0.059,0.72,0.05,15362.3,2400.3,1,,,,,1,M17,Simbad,286.34344,47.96113,286.34344,47.96112806,D,J190522.42+475740.0,286.34344,47.961128,0.591,0.774,0.631,94.3,dMs1.5,16.143,12.61,12.385,0.02,249,-13,,m,0,Gaia,WISEA,2M
0.000036,287.95328,47.9483411,10656481,16.296," 8- 8",3504,70,77,4.858,0.054,0.04,0.4,0.05,0.061,36.18,4.27,2074.5,165.9,,,0,0,,0,M17,Simbad,287.95328,47.94834,287.95328,47.94834111,D,J191148.78+475654.0,287.95328,47.948341,0.605,0.82,0.636,68.3,dMs1.5,16.26,12.913,12.787,0.02,308,2,,m,0,Gaia,WISEA,2M
0.000144,288.53647,47.9868769,10657760,13.95," 2-17",3428,102,112,4.886,0.114,0.076,0.374,0.081,0.121,47.73,3.79,1954.2,38.8,,,0,0,,0,M17,Simbad,288.53647,47.98688,288.53647,47.98687694,D,J191408.75+475912.7,288.53647,47.986877,0.578,0.804,0.585,201.4,dMr1.5,13.463,10.055,9.819,0.0,69,-57,,m,0,Gaia,WISEA,2M
0.441623,289.22415,47.9683,10659317,15.966," 1-17",3965,95,107,4.723,0.045,0.04,0.556,0.047,0.058,26.12,1.78,1641.3,53.8,,,0,0,,2,M17,Simbad,289.22415,47.9683,289.22413,47.96842194,D,J191653.79+475806.3,289.22413,47.968422,0.856,0.933,0.89,61.0,dKp7.0,15.876,13.083,12.966,0.02,362,-50,,m,0,Gaia,WISEA,2M
0.000144,289.23111,47.9044419,10659335,16.492," 8- 8",3261,42,32,5.065,0.045,0.045,0.189,0.036,0.027,32.15,3.8,2305.4,186.9,,,0,0,,0,M17,Simbad,289.23111,47.90444,289.23111,47.90444194,D,J191655.46+475415.9,289.23111,47.904442,0.552,0.778,0.559,51.6,dMr2.0,16.418,12.905,12.593,0.01,202,-26,,m,0,Gaia,WISEA,2M
0.000036,289.35468,47.9419211,10659585,15.604," 1-17",3655,58,66,4.878,0.045,0.036,0.397,0.037,0.045,25.05,1.81,2263.7,67.7,,,0,0,,0,M17,Simbad,289.35468,47.94192,289.35468,47.94192111,D,J191725.12+475630.9,289.35468,47.941921,0.719,0.856,0.75,78.1,dMp0.0,15.537,12.489,12.383,0.02,296,-25,,m,0,Gaia,WISEA,2M
0.000144,291.68259,47.9098819,10665178,15.351," 1-17",4514,150,150,4.574,0.056,0.021,0.717,0.052,0.052,2.39,0.17,10786.8,919.4,1,-0.671,1,0,,0,M17,Simbad,291.68259,47.90988,291.68259,47.90988194,D,J192643.82+475435.5,291.68259,47.909882,0.882,0.93,0.875,83.7,dKs7.0,15.223,12.588,12.527,0.04,540,1,,m,0,Gaia,WISEA,2M
0.024104,292.85107,47.9690281,10668098,14.806," 1-17",3823,53,53,4.73,0.03,0.017,0.526,0.026,0.024,18.21,1.35,708.1,28.0,,,1,0,,0,M17,Simbad,292.85107,47.96903,292.85108,47.96902806,D,J193124.25+475808.5,292.85108,47.969028,0.758,0.888,0.859,21.1,dMs0.0,14.765,11.776,11.654,0.03,336,-29,,m,0,Gaia,WISEA,2M
0.000036,293.67422,47.9084589,10670119,15.673," 4-17",3825,76,84,4.749,0.028,0.044,0.561,0.032,0.04,19.25,1.53,2120.2,73.6,,,,,0,0,M17,Simbad,293.67422,47.90846,293.67422,47.90845889,D,J193441.81+475430.4,293.67422,47.908459,0.641,0.828,0.674,59.6,dMs1.0,15.607,12.388,12.208,0.02,269,-33,,m,0,Gaia,WISEA,2M
0.000036,284.66785,40.3220711,5167192,12.792," 0-16",3923,123,150,4.688,0.075,0.03,0.563,0.056,0.076,24.7,3.18,511.2,17.6,,,0,0,,0,M17,Simbad,284.66785,40.32207,284.66785,40.32207111,D,J185840.28+401919.4,284.66785,40.322071,0.758,0.883,0.808,294.2,dMr0.0,12.571,9.6,9.506,0.01,88,,,m,0,Gaia,WISEA,2M
0.000036,286.98099,40.3845211,5172280,16.394," 6- 6",4247,150,150,4.601,0.052,0.016,0.679,0.047,0.052,1.57,0.11,14738.3,1578.2,,,1,0,,0,M17,Simbad,286.98099,40.38452,286.98099,40.38452111,D,J190755.43+402304.2,286.98099,40.384521,0.81,0.892,0.822,94.2,dKr7.5,16.152,13.33,13.295,0.1,799,-26,,m,0,Gaia,WISEA,2M
0.000000,298.67667,47.99926,10685528,15.707," 1-17",4518,134,134,4.575,0.06,0.02,0.71,0.058,0.052,20.63,2.17,739.5,35.5,,,,,,0,M17,Simbad,298.67667,47.99926,298.67667,47.99926,D,J195442.40+475957.3,298.67667,47.99926,0.876,0.927,0.892,90.0,dKr7.0,15.463,13.004,12.939,0.09,865,-15,,m,0,Gaia,WISEA,2M
0.768004,288.68243,40.3966561,5176707,13.717," 1-17",3970,123,165,4.756,0.112,0.048,0.483,0.06,0.08,14.29,1.07,1176.3,44.0,,,,,,0,M17,Simbad,288.68243,40.39666,288.68245,40.39686889,D,J191443.78+402348.7,288.68245,40.396869,0.832,0.906,0.866,146.5,dKp7.0,,,,,,3,,u,0,Gaia,WISEA,2M
0.027739,288.84909,40.3040011,5177193,15.984," 1-17",3819,91,91,4.763,0.054,0.036,0.487,0.045,0.041,26.67,2.06,2908.9,84.8,,,,,,0,M17,Simbad,288.84909,40.304,288.84908,40.304,D,J191523.77+401814.4,288.84908,40.304,0.809,0.905,0.822,47.4,dKs7.5,15.842,12.92,12.883,0.04,411,-50,,m,1,Gaia,WISEA,2M
0.026467,281.75922,48.04892,10710452,13.735," 1-17",4202,125,125,4.66,0.06,0.024,0.572,0.063,0.051,32.15,5.11,781.5,20.4,,,1,0,,0,M17,Simbad,281.75922,48.04892,281.75921,48.04891694,D,J184702.20+480256.1,281.75921,48.048917,0.91,0.949,0.915,186.5,dKr7.0,13.612,11.054,11.029,0.04,265,2,,m,0,Gaia,WISEA,2M
0.060070,282.6824,48.0673711,10712063,13.897," 1-17",4162,112,137,4.665,0.06,0.024,0.568,0.062,0.051,12.88,0.87,2908.3,108.4,,,0,0,,0,M17,Simbad,282.6824,48.06737,282.68242,48.06736111,D,J185043.78+480402.4,282.68242,48.067361,0.873,0.932,0.902,177.4,dKs7.0,13.809,11.106,11.104,0.02,182,9,,m,0,Gaia,WISEA,2M
0.011016,283.28342,48.03167,10713157,13.365," 0-17",3748,75,75,4.796,0.054,0.036,0.461,0.042,0.042,28.58,2.12,4246.1,104.1,,,0,0,,0,M17,Simbad,283.28342,48.03167,283.28342,48.03166694,D,J185308.02+480154.0,283.28342,48.031667,0.751,0.878,0.798,172.0,dMs0.0,13.305,10.317,10.225,0.01,108,1,,m,0,Gaia,WISEA,2M
0.000000,288.38641,48.031635,10722814,15.077," 6- 9",3923,110,151,4.824,0.114,0.067,0.453,0.054,0.101,36.93,2.78,1065.0,34.5,,,0,0,,0,M17,Simbad,288.38641,48.03163,288.38641,48.031635,D,J191332.73+480153.8,288.38641,48.031635,0.63,0.832,0.629,120.8,dMr1.0,14.876,11.621,11.425,0.01,178,-24,,m,0,Gaia,WISEA,2M
0.000144,289.07187,48.0188219,10724336,15.729," 1-17",3407,67,60,4.923,0.071,0.044,0.32,0.063,0.063,43.02,2.94,1356.9,34.7,,,0,0,,0,M17,Simbad,289.07187,48.01882,289.07187,48.01882194,D,J191617.24+480107.7,289.07187,48.018822,0.568,0.787,0.587,85.0,dMs2.0,15.646,12.193,11.986,0.01,171,6,,m,0,Gaia,WISEA,2M
0.000000,290.52722,48.09771,10727884,14.819," 1-17",3713,74,81,4.798,0.048,0.036,0.469,0.034,0.042,29.59,2.26,3995.2,99.3,,,0,0,,0,M17,Simbad,290.52722,48.09771,290.52722,48.09771,D,J192206.53+480551.7,290.52722,48.09771,0.687,0.848,0.737,129.1,dMs0.5,14.756,11.659,11.603,0.02,213,-10,,m,0,Gaia,WISEA,2M
0.000144,292.09033,48.0264019,10731839,11.946," 0-17",3256,39,29,5.071,0.044,0.044,0.184,0.036,0.024,45.47,3.07,2018.2,39.3,,,,,,0,M17,Simbad,292.09033,48.0264,292.09033,48.02640194,D,J192821.67+480135.0,292.09033,48.026402,0.528,0.753,0.564,471.1,dMs2.5,12.414,8.342,8.004,0.0,28,,,m,0,Gaia,WISEA,2M
0.000144,292.1832,48.0746381,10732063,15.439," 1-17",3323,45,35,4.995,0.04,0.04,0.24,0.048,0.028,51.51,4.25,4668.7,89.3,,,0,0,,0,M17,Simbad,292.1832,48.07464,292.1832,48.07463806,D,J192843.96+480428.6,292.1832,48.074638,0.557,0.794,0.549,100.8,dMr2.5,15.391,11.831,11.634,0.01,154,3,,m,0,Gaia,WISEA,2M
0.057699,297.50931,40.3993111,5210507,15.377," 1-17",3814,51,51,4.79,0.035,0.025,0.467,0.026,0.026,8.44,0.7,7691.3,353.0,,,,,,0,M17,Simbad,297.50931,40.39931,297.50929,40.39930611,D,J195002.23+402357.5,297.50929,40.399306,0.794,0.904,0.863,17.7,sdKr7.0,15.043,12.334,12.291,0.12,577,-30,,m,1,Gaia,WISEA,2M
0.029210,298.46689,40.3681911,5215305,13.078," 0-17",4162,112,137,4.65,0.056,0.024,0.592,0.059,0.059,13.43,0.93,1553.5,57.4,,,1,0,,0,M17,Simbad,298.46689,40.36819,298.46688,40.36819389,D,J195352.05+402205.4,298.46688,40.368194,0.854,0.912,0.882,160.0,dKs7.0,12.989,10.282,10.258,0.03,179,-13,,m,0,Gaia,WISEA,2M
0.000036,298.90012,48.0932389,10753072,15.444," 1-17",3489,46,46,4.908,0.033,0.033,0.359,0.038,0.041,24.71,2.4,1095.1,37.0,,,0,0,,0,M17,Simbad,298.90012,48.09324,298.90012,48.09323889,D,J195536.02+480535.6,298.90012,48.093239,0.62,0.804,0.633,59.9,dMs1.5,15.337,12.102,11.824,0.03,190,-6,,m,0,Gaia,WISEA,2M
0.039859,289.21478,40.4273411,5266549,15.774," 1-17",3704,59,66,4.797,0.048,0.028,0.463,0.03,0.038,15.42,1.09,1967.3,78.3,,,0,0,,0,M17,Simbad,289.21478,40.42734,289.21479,40.42733306,D,J191651.55+402538.3,289.21479,40.427333,0.706,0.855,0.775,46.3,dMp0.0,15.709,12.726,12.485,0.02,290,-21,,m,1,Gaia,WISEA,2M
0.000000,288.7981,48.17762,10789903,15.59," 1-17",3719,74,88,4.812,0.066,0.044,0.448,0.045,0.055,34.7,2.44,2100.4,53.9,,,0,0,,0,M17,Simbad,288.7981,48.17762,288.7981,48.17762,D,J191511.54+481039.4,288.7981,48.17762,0.717,0.871,0.774,99.7,dMp0.0,15.512,12.497,12.357,0.02,275,6,,m,0,Gaia,WISEA,2M
0.000144,289.21344,48.1790081,10790812,15.81," 1-17",3875,50,46,4.695,0.03,0.012,0.557,0.025,0.02,1.05,0.07,15519.0,1996.2,1,,0,0,,1,M17,Simbad,289.21344,48.17901,289.21344,48.17900806,D,J191651.22+481044.4,289.21344,48.179008,0.751,0.868,0.752,71.2,dMr0.0,15.676,12.606,12.534,0.04,494,-27,,m,0,Gaia,WISEA,2M
0.000000,291.56174,48.18552,10796551,14.404," 1-17",3860,97,97,4.745,0.058,0.031,0.499,0.047,0.047,15.86,1.27,1418.9,51.3,,,0,0,,0,M17,Simbad,291.56174,48.18552,291.56174,48.18552,D,J192614.81+481107.8,291.56174,48.18552,0.811,0.896,0.848,173.2,dKs7.5,14.357,11.485,11.41,0.02,210,-6,,m,0,Gaia,WISEA,2M
0.000000,292.15256,48.14695,10797986,15.388," 1-17",3945,47,51,4.73,0.015,0.032,0.569,0.019,0.026,34.22,2.95,1407.3,38.0,,,0,0,,0,M17,Simbad,292.15256,48.14695,292.15256,48.14695,D,J192836.61+480849.0,292.15256,48.14695,0.815,0.902,0.829,71.5,dKr7.5,15.275,12.491,12.431,0.04,476,-27,,m,0,Gaia,WISEA,2M
0.000036,292.38931,48.1156689,10798521,14.659," 1-17",3610,43,48,4.797,0.036,0.024,0.46,0.029,0.032,42.72,2.99,2612.3,55.2,,,0,0,,0,M17,Simbad,292.38931,48.11567,292.38931,48.11566889,D,J192933.43+480656.4,292.38931,48.115669,0.63,0.821,0.655,133.3,dMr1.0,14.712,11.35,11.118,0.02,179,-35,,m,0,Gaia,WISEA,2M
0.000144,293.07904,48.1170619,10800271,15.372," 1-17",4252,127,127,4.646,0.056,0.024,0.591,0.064,0.052,15.31,1.04,268.3,19.4,,,0,0,,0,M17,Simbad,293.07904,48.11706,293.07904,48.11706194,D,J193218.96+480701.4,293.07904,48.117062,0.887,0.936,0.903,96.9,dKr7.0,15.26,12.694,12.663,0.03,414,-24,,m,0,Gaia,WISEA,2M
0.050329,293.4791,48.1374211,10801273,10.565," 0-17",3971,71,87,4.702,0.04,0.036,0.592,0.044,0.064,28.38,1.9,1231.6,30.2,,,0,0,,0,M17,Simbad,293.4791,48.13742,293.47908,48.13741694,D,J193354.97+480814.7,293.47908,48.137417,0.85,0.916,0.887,641.6,dKp7.0,10.523,7.789,7.694,0.0,37,32,,m,0,Gaia,WISEA,2M
0.000000,295.51633,40.47237,5288638,12.909," 0-17",4208,125,125,4.662,0.054,0.027,0.57,0.068,0.046,18.73,1.98,695.6,26.4,,,,,,0,M17,Simbad,295.51633,40.47237,295.51633,40.47237,D,J194203.91+402820.5,295.51633,40.47237,0.881,0.941,0.874,95.5,dKr7.0,13.007,10.206,10.149,0.02,160,-40,,m,0,Gaia,WISEA,2M
0.000144,299.14697,48.1077381,10819154,16.597," 8- 8",3874,122,136,4.65,0.06,0.02,0.614,0.036,0.059,2.15,0.15,1985.2,248.1,,,0,0,,2,M17,Simbad,299.14697,48.10774,299.14697,48.10773806,D,J195635.27+480627.8,299.14697,48.107738,0.539,0.74,0.529,25.9,dMs3.0,16.633,12.858,12.503,0.01,134,,,m,0,Gaia,WISEA,2M
0.058176,284.9874,48.2677311,10847449,13.53," 0-17",4175,113,138,4.657,0.056,0.024,0.582,0.064,0.052,47.73,7.0,673.2,16.9,,,0,0,,0,M17,Simbad,284.9874,48.26773,284.98742,48.26772194,D,J185956.98+481603.7,284.98742,48.267722,0.857,0.928,0.891,177.9,dKs7.0,13.455,10.742,10.731,0.01,165,-44,,m,0,Gaia,WISEA,2M
0.000036,286.06796,48.2237589,10849430,15.088," 1-17",3928,62,62,4.737,0.02,0.027,0.546,0.022,0.028,44.85,4.91,654.5,19.7,,,0,0,,0,M17,Simbad,286.06796,48.22376,286.06796,48.22375889,D,J190416.31+481325.5,286.06796,48.223759,0.815,0.907,0.85,162.1,dKr7.5,14.951,12.151,12.085,0.04,327,20,,m,0,Gaia,WISEA,2M
0.225235,286.47769,48.2487911,10850139,14.178," 1-17",3850,69,77,4.734,0.039,0.021,0.515,0.029,0.029,24.04,2.83,408.7,18.7,,,0,0,,0,M17,Simbad,286.47769,48.24879,286.4777,48.24872889,D,J190554.64+481455.4,286.4777,48.248729,0.824,0.922,0.857,109.9,dKs7.5,14.12,11.177,10.985,0.01,138,7,,m,0,Gaia,WISEA,2M
0.409465,285.46164,40.5717319,5344752,14.285," 1-16",4264,115,140,4.625,0.053,0.018,0.628,0.056,0.056,11.14,0.9,2969.0,125.4,,,1,0,,0,M17,Simbad,285.46164,40.57173,285.46158,40.57183611,D,J190150.77+403418.6,285.46158,40.571836,0.849,0.91,0.886,137.2,dKs7.0,14.125,11.5,11.48,0.05,297,-31,,m,0,Gaia,WISEA,2M
0.164417,285.53436,40.5563089,5344895,11.785," 0-16",4472,132,132,4.565,0.06,0.016,0.733,0.041,0.046,3.43,0.23,20239.8,1419.7,,-0.8,1,0,,0,M17,Simbad,285.53436,40.55631,285.53442,40.55630611,D,J190208.26+403322.7,285.53442,40.556306,0.898,0.925,0.883,457.5,dKr7.0,11.746,9.137,9.1,0.01,116,-28,,m,0,Gaia,WISEA,2M
0.000036,290.12921,48.2084811,10857583,15.083," 1-17",3577,42,48,4.94,0.04,0.04,0.346,0.033,0.045,10.83,0.72,16306.8,644.2,,,0,0,,2,M17,Simbad,290.12921,48.20848,290.12921,48.20848111,D,J192031.01+481230.5,290.12921,48.208481,0.68,0.834,0.715,102.4,dMs0.5,15.045,11.828,11.72,0.02,280,,,m,0,Gaia,WISEA,2M
0.186486,291.72845,48.2196689,10861090,15.277," 1-17",3500,48,55,4.897,0.04,0.036,0.369,0.04,0.049,20.35,1.55,2749.1,86.6,,,0,0,,0,M17,Simbad,291.72845,48.21967,291.72848,48.21962111,D,J192654.83+481310.6,291.72848,48.219621,0.628,0.821,0.66,81.8,dMs1.0,15.214,11.978,11.802,0.02,192,-5,,m,0,Gaia,WISEA,2M
0.000144,292.78815,48.2155419,10863494,14.931," 1-17",3900,140,140,4.727,0.054,0.041,0.555,0.046,0.061,13.9,1.08,1074.8,45.2,,,,,,0,M17,Simbad,292.78815,48.21554,292.78815,48.21554194,D,J193109.15+481255.9,292.78815,48.215542,0.775,0.888,0.836,109.2,dKp7.5,,,,,,14,,u,0,Gaia,WISEA,2M
0.060149,288.91519,40.5827289,5353192,15.221," 1-17",4214,128,141,4.662,0.028,0.035,0.665,0.044,0.061,36.93,3.48,693.3,20.8,,,0,0,,0,M17,Simbad,288.91519,40.58273,288.91517,40.58272194,D,J191539.64+403457.7,288.91517,40.582722,0.815,0.897,0.833,55.0,dKr7.5,15.171,12.443,12.322,0.04,346,-9,,m,1,Gaia,WISEA,2M
0.000036,293.70932,48.2933689,10865614,16.546," 8- 8",4269,135,169,4.638,0.056,0.024,0.605,0.061,0.061,22.13,2.67,40.2,52.6,,,0,0,,0,M17,Simbad,293.70932,48.29337,293.70932,48.29336889,D,J193450.23+481736.1,293.70932,48.293369,0.85,0.938,0.873,24.9,dKs7.0,16.397,13.737,13.645,0.04,634,-28,,m,0,Gaia,WISEA,2M
0.000144,297.63385,48.2632481,10877230,14.915," 1-17",4231,114,139,4.641,0.056,0.021,0.601,0.061,0.055,44.85,4.61,1982.2,49.3,,,0,0,,0,M17,Simbad,297.63385,48.26325,297.63385,48.26324806,D,J195032.12+481547.6,297.63385,48.263248,0.878,0.927,0.87,106.8,dKr7.0,14.772,12.241,12.159,0.05,340,-23,,m,0,Gaia,WISEA,2M
0.000036,284.80075,48.3599011,10907415,14.676," 1-17",3336,43,36,4.983,0.04,0.044,0.252,0.049,0.03,40.14,3.71,4648.7,113.2,,,0,0,,0,M17,Simbad,284.80075,48.3599,284.80075,48.35990111,D,J185912.18+482135.6,284.80075,48.359901,0.55,0.788,0.565,210.2,dMr2.5,14.625,11.091,10.853,0.01,99,-37,,m,0,Gaia,WISEA,2M
0.000036,290.0585,48.3619311,10916665,16.251," 8- 8",3805,45,49,4.733,0.03,0.015,0.519,0.026,0.021,13.23,0.76,66.3,42.9,,,0,0,,0,M17,Simbad,290.0585,48.36193,290.0585,48.36193111,D,J192014.04+482142.9,290.0585,48.361931,0.73,0.885,0.751,51.9,dMs0.0,16.127,13.137,13.055,0.02,395,-107,,m,0,Gaia,WISEA,2M
0.000144,290.69196,48.3058281,10917845,14.394," 1-17",4233,113,139,4.662,0.048,0.028,0.594,0.059,0.053,29.59,2.95,238.3,9.8,,,1,0,,0,M17,Simbad,290.69196,48.30583,290.69196,48.30582806,D,J192246.07+481820.9,290.69196,48.305828,0.892,0.937,0.904,171.7,dKr7.0,14.288,11.712,11.678,0.03,350,-27,,m,0,Gaia,WISEA,2M
0.000036,290.7753,48.3108411,10918016,14.708," 1-17",4197,146,161,4.605,0.052,0.016,0.684,0.038,0.055,1.03,0.07,22852.2,2906.0,1,,0,0,,1,M17,Simbad,290.7753,48.31084,290.7753,48.31084111,D,J192306.07+481839.0,290.7753,48.310841,0.795,0.887,0.838,114.7,dKs7.5,14.645,11.783,11.704,0.02,233,-23,,m,0,Gaia,WISEA,2M
0.000000,284.19388,40.64463,5428192,12.407," 1-16",4276,128,128,4.627,0.053,0.021,0.623,0.063,0.051,22.74,1.92,1804.4,53.0,,,1,0,,0,M17,Simbad,284.19388,40.64463,284.19388,40.64463,D,J185646.53+403840.6,284.19388,40.64463,0.912,0.929,0.938,20.3,dKr7.0,12.245,9.652,9.468,0.04,129,3,,m,0,Gaia,WISEA,2M
0.164831,290.03885,40.6626889,5442725,13.836," 1-17",3803,121,161,4.741,0.112,0.045,0.506,0.062,0.093,52.96,4.74,1461.4,28.0,,,0,0,,0,M17,Simbad,290.03885,40.66269,290.03879,40.66269389,D,J192009.31+403945.6,290.03879,40.662694,0.6,0.799,0.651,181.4,dMp1.5,13.21,9.962,9.681,0.01,49,-44,,m,1,Gaia,WISEA,2M
0.036000,291.32187,40.60099,5446821,15.34," 1-17",4518,137,137,4.565,0.06,0.02,0.729,0.048,0.048,0.64,0.04,41330.1,6669.3,1,,0,0,,1,M17,Simbad,291.32187,40.60099,291.32187,40.601,D,J192517.25+403603.6,291.32187,40.601,0.832,0.894,0.827,29.4,dKs7.0,15.341,12.567,12.554,0.04,380,-14,,m,1,Gaia,WISEA,2M
0.061932,292.21298,40.6367419,5449651,14.713," 1-17",4058,73,81,4.706,0.042,0.021,0.523,0.033,0.03,20.08,2.24,308.2,14.9,,,0,0,,0,M17,Simbad,292.21298,40.63674,292.213,40.63675,D,J192851.12+403812.3,292.213,40.63675,0.864,0.939,0.945,60.7,dKs7.0,14.587,11.91,11.866,0.03,245,-48,,m,0,Gaia,WISEA,2M
0.021024,283.48221,48.4819111,10961247,12.676," 0-17",3719,59,59,4.812,0.042,0.028,0.448,0.029,0.033,26.67,2.03,1311.8,34.3,,,,,,0,M17,Simbad,283.48221,48.48191,283.48221,48.48191694,D,J185355.72+482854.9,283.48221,48.481917,0.732,0.877,0.802,258.3,dMp0.0,12.63,9.615,9.451,0.01,96,2,,m,0,Gaia,WISEA,2M
0.000036,294.35931,40.6908111,5457269,12.03," 0-17",4218,142,142,4.605,0.052,0.014,0.674,0.044,0.053,48.4,4.58,656.8,14.6,,,,,,0,M17,Simbad,294.35931,40.69081,294.35931,40.69081111,D,J193726.23+404126.9,294.35931,40.690811,0.802,0.912,0.803,326.3,dKr7.5,11.919,9.082,9.008,0.02,98,-55,,m,0,Gaia,WISEA,2M
0.123075,286.38312,48.4142489,10965610,15.632," 1-17",4195,126,139,4.681,0.028,0.048,0.661,0.038,0.065,33.96,3.22,317.5,17.6,,,0,0,,0,M17,Simbad,286.38312,48.41425,286.38315,48.41422111,D,J190531.95+482451.1,286.38315,48.414221,0.844,0.93,0.87,73.0,dKs7.0,15.558,12.765,12.697,0.02,419,,,m,0,Gaia,WISEA,2M
0.000036,295.5014,40.6417311,5461756,13.905," 1-17",4014,140,154,4.643,0.056,0.02,0.622,0.043,0.064,6.53,0.44,3058.4,167.5,,,,,,0,M17,Simbad,295.5014,40.64173,295.5014,40.64173111,D,J194200.33+403830.2,295.5014,40.641731,0.688,0.843,0.744,116.8,dMs0.5,,,,,,-29,,u,0,Gaia,WISEA,2M
0.000000,288.75439,48.46867,10969563,15.468," 2- 2",4291,149,164,4.644,0.056,0.024,0.594,0.071,0.051,20.76,2.36,245.0,31.4,,,0,0,,0,M17,Simbad,288.75439,48.46867,288.75439,48.46867,D,J191501.05+482807.2,288.75439,48.46867,0.877,0.946,0.875,104.8,dKs7.0,15.345,12.614,12.543,0.02,366,8,,m,0,Gaia,WISEA,2M
0.128377,288.81662,48.4395219,10969707,16.013," 9- 9",3865,87,87,4.715,0.039,0.021,0.538,0.03,0.03,27.41,2.84,991.4,76.2,,,0,0,,0,M17,Simbad,288.81662,48.43952,288.8166,48.439555,D,J191515.98+482622.3,288.8166,48.439555,0.779,0.892,0.821,38.9,dKp7.5,15.921,12.993,12.902,0.03,371,-20,,m,0,Gaia,WISEA,2M
0.000144,284.96622,40.7178919,5515000,15.035," 1-16",3589,43,48,4.887,0.03,0.036,0.408,0.027,0.041,20.35,1.56,1261.5,47.6,,,0,0,,0,M17,Simbad,284.96622,40.71789,284.96622,40.71789194,D,J185951.89+404304.4,284.96622,40.717892,0.656,0.833,0.714,217.0,dMs0.5,14.943,11.797,11.61,0.02,162,11,,m,0,Gaia,WISEA,2M
0.000000,284.93811,48.53458,11017355,15.944," 1-17",3329,50,45,5.002,0.05,0.05,0.246,0.051,0.041,51.51,4.54,935.1,28.7,,,0,0,,0,M17,Simbad,284.93811,48.53458,284.93811,48.53458,D,J185945.14+483204.4,284.93811,48.53458,0.552,0.783,0.587,88.1,dMs2.0,15.903,12.463,12.201,0.01,158,1,,m,0,Gaia,WISEA,2M
0.000000,285.64929,48.51836,11018537,15.985," 1-17",3905,140,171,4.736,0.147,0.063,0.538,0.072,0.134,25.94,1.86,3078.8,108.4,,,0,0,,0,M17,Simbad,285.64929,48.51836,285.64929,48.51836,D,J190235.82+483106.0,285.64929,48.51836,0.843,0.921,0.889,85.1,dKp7.0,15.882,13.117,13.038,0.03,398,-20,,m,0,Gaia,WISEA,2M
0.031198,290.52493,40.7571981,5529682,13.092," 1-17",4201,126,126,4.623,0.052,0.02,0.634,0.054,0.054,47.4,4.64,607.0,13.0,,,0,0,,0,M17,Simbad,290.52493,40.7572,290.52492,40.75719389,D,J192205.98+404525.8,290.52492,40.757194,0.81,0.903,0.824,128.8,dKr7.5,13.021,10.223,10.186,0.01,148,-35,,m,1,Gaia,WISEA,2M
0.000036,290.69586,48.5644189,11027361,15.701," 1-17",3756,44,56,4.866,0.032,0.04,0.429,0.024,0.036,34.46,2.45,2247.3,58.0,,,0,0,,0,M17,Simbad,290.69586,48.56442,290.69586,48.56441889,D,J192247.00+483351.9,290.69586,48.564419,0.763,0.887,0.804,93.0,dKp7.5,15.594,12.718,12.677,0.03,367,-21,,m,0,Gaia,WISEA,2M
0.000036,291.63004,48.5179211,11029233,15.29," 1-17",3761,59,67,4.856,0.055,0.05,0.43,0.038,0.051,15.86,1.38,700.1,32.4,,,0,0,,0,M17,Simbad,291.63004,48.51792,291.63004,48.51792111,D,J192631.20+483104.5,291.63004,48.517921,0.807,0.907,0.86,69.0,dKp7.5,15.182,12.361,12.251,0.03,273,,,m,0,Gaia,WISEA,2M
0.000036,292.75781,48.5246811,11031515,13.856," 1-17",3778,76,83,4.747,0.039,0.025,0.512,0.029,0.035,23.87,1.72,649.6,20.5,,,,,,0,M17,Simbad,292.75781,48.52468,292.75781,48.52468111,D,J193101.87+483128.8,292.75781,48.524681,0.723,0.862,0.804,80.9,dMs0.0,13.943,10.806,10.635,0.01,129,9,,m,0,Gaia,WISEA,2M
